,id,keywords
2985,511817,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 10121, 'name': 'stop motion'}, {'id': 15001, 'name': 'demon'}, {'id': 298636, 'name': 'underworld'}]"
2986,480105,"[{'id': 534, 'name': 'mexico'}, {'id': 269, 'name': 'diving'}, {'id': 5566, 'name': 'maya civilization'}, {'id': 2988, 'name': 'shark attack'}, {'id': 5160, 'name': 'animal attack'}, {'id': 4578, 'name': 'altar'}, {'id': 7994, 'name': 'water monster'}, {'id': 9663, 'name': 'sequel'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 10503, 'name': 'scuba diving'}, {'id': 13031, 'name': 'creature'}, {'id': 14785, 'name': 'underwater'}, {'id': 15097, 'name': 'shark'}, {'id': 15098, 'name': 'great white shark'}, {'id': 162715, 'name': 'ruins'}, {'id': 212430, 'name': 'eaten by animal'}, {'id': 214517, 'name': 'cave diving'}]"
2987,883502,[]
2988,337170,"[{'id': 591, 'name': 'cia'}, {'id': 3391, 'name': 'drug smuggling'}, {'id': 975, 'name': 'money laundering'}, {'id': 3203, 'name': 'pilot'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10175, 'name': 'drug cartel'}, {'id': 156117, 'name': 'illegal drugs'}, {'id': 156805, 'name': 'dea agent'}, {'id': 208289, 'name': '1980s'}, {'id': 258248, 'name': 'pablo escobar'}]"
2989,484641,"[{'id': 591, 'name': 'cia'}, {'id': 90, 'name': 'paris, france'}, {'id': 2106, 'name': 'cold war'}, {'id': 3278, 'name': 'kgb'}, {'id': 12367, 'name': 'female assassin'}, {'id': 158718, 'name': 'lgbt'}, {'id': 173242, 'name': 'modeling'}, {'id': 206041, 'name': 'professional assassin'}, {'id': 210608, 'name': '1990s'}, {'id': 253885, 'name': 'milan, italy'}]"
2990,2503,"[{'id': 782, 'name': 'assassin'}, {'id': 6086, 'name': 'government'}, {'id': 417, 'name': 'corruption'}, {'id': 90, 'name': 'paris, france'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 744, 'name': 'madrid, spain'}, {'id': 11134, 'name': 'espionage'}, {'id': 3851, 'name': 'dangerous'}, {'id': 3246, 'name': 'prosecution'}, {'id': 3864, 'name': 'fake identity'}, {'id': 4087, 'name': 'revelation'}, {'id': 1295, 'name': 'europe'}, {'id': 6710, 'name': 'interpol'}, {'id': 9663, 'name': 'sequel'}, {'id': 9856, 'name': 'flashback'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 10950, 'name': 'shootout'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 14967, 'name': 'foot chase'}, {'id': 164148, 'name': 'dark past'}, {'id': 185702, 'name': 'langley virginia'}, {'id': 186450, 'name': 'moscow, russia'}, {'id': 219404, 'name': 'action hero'}, {'id': 226522, 'name': 'security leak'}, {'id': 290942, 'name': 'bourne'}, {'id': 290943, 'name': 'jason bourne'}]"
2991,14533,"[{'id': 740, 'name': 'aids'}, {'id': 5565, 'name': 'biography'}, {'id': 6782, 'name': 'addiction'}, {'id': 11800, 'name': 'mockumentary'}, {'id': 15479, 'name': 'fashion'}, {'id': 225014, 'name': 'top model'}]"
2992,11411,"[{'id': 83, 'name': 'saving the world'}, {'id': 9715, 'name': 'superhero'}, {'id': 1262, 'name': 'mountain'}, {'id': 3312, 'name': 'nuclear missile'}, {'id': 11428, 'name': 'convertible'}, {'id': 4595, 'name': 'us army'}, {'id': 9663, 'name': 'sequel'}, {'id': 9181, 'name': 'alter ego'}, {'id': 10124, 'name': 'laboratory'}, {'id': 33637, 'name': 'super power'}, {'id': 34125, 'name': 'catholic school'}, {'id': 156080, 'name': 'newspaper editor'}, {'id': 160381, 'name': 'nuclear weapons'}, {'id': 163396, 'name': 'disarmament'}, {'id': 163398, 'name': 'volcanic eruption'}, {'id': 163403, 'name': 'great wall of china'}, {'id': 179102, 'name': 'superhuman strength'}]"
2993,11470,"[{'id': 2964, 'name': 'future'}, {'id': 1826, 'name': 'space marine'}, {'id': 586, 'name': 'new jersey'}, {'id': 4426, 'name': 'sadism'}, {'id': 6259, 'name': 'psychopath'}, {'id': 3385, 'name': 'cryogenics'}, {'id': 9720, 'name': 'woods'}, {'id': 9882, 'name': 'space'}, {'id': 10089, 'name': 'slaughter'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12339, 'name': 'slasher'}, {'id': 14676, 'name': 'series of murders'}, {'id': 14760, 'name': 'scientist'}, {'id': 256183, 'name': 'supernatural horror'}]"
2994,89636,"[{'id': 210024, 'name': 'anime'}]"
2995,8916,"[{'id': 7376, 'name': 'princess'}, {'id': 3640, 'name': 'work'}, {'id': 2346, 'name': 'worker'}, {'id': 1701, 'name': 'hero'}, {'id': 1402, 'name': 'general'}, {'id': 3126, 'name': 'ant'}, {'id': 4967, 'name': 'assignment'}, {'id': 9713, 'name': 'friends'}, {'id': 13065, 'name': 'soldier'}, {'id': 161248, 'name': 'individuality'}]"
2996,184314,"[{'id': 254, 'name': 'france'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 13059, 'name': 'prostitution'}]"
2997,567,"[{'id': 428, 'name': 'nurse'}, {'id': 1533, 'name': 'isolation'}, {'id': 1003, 'name': 'photographer'}, {'id': 2619, 'name': 'suspicion of murder'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 10332, 'name': 'salesman'}, {'id': 10226, 'name': 'neighbor'}, {'id': 12570, 'name': 'whodunit'}, {'id': 160967, 'name': 'convalescence'}, {'id': 178649, 'name': 'voyeurism'}, {'id': 180340, 'name': 'voyeur'}, {'id': 222665, 'name': 'missing wife'}, {'id': 236909, 'name': 'homebound'}, {'id': 239376, 'name': 'psychotic obsessions'}, {'id': 243509, 'name': 'suspicious behavior'}, {'id': 259124, 'name': 'flower bed'}, {'id': 259125, 'name': 'visiting nurse'}, {'id': 323914, 'name': 'the boy who cried wolf'}, {'id': 323915, 'name': 'howdunnit'}, {'id': 323916, 'name': 'restricted setting'}]"
2998,279,"[{'id': 2199, 'name': 'opera'}, {'id': 1233, 'name': 'composer'}, {'id': 4048, 'name': 'musician'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 131, 'name': 'italy'}, {'id': 2276, 'name': 'talent'}, {'id': 2280, 'name': 'emperor'}, {'id': 1201, 'name': 'austria'}, {'id': 7881, 'name': 'mozart'}, {'id': 9649, 'name': 'god'}, {'id': 9826, 'name': 'murder'}, {'id': 18267, 'name': 'vienna, austria'}, {'id': 155624, 'name': 'envy'}, {'id': 160279, 'name': '18th century'}]"
2999,55580,"[{'id': 1326, 'name': 'infidelity'}, {'id': 924, 'name': 'italian'}, {'id': 2699, 'name': 'fetish'}, {'id': 1817, 'name': 'orgy'}, {'id': 3451, 'name': 'housewife'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 11677, 'name': 'secretary'}, {'id': 14557, 'name': 'undressing'}, {'id': 33451, 'name': 'masturbation'}, {'id': 155262, 'name': 'threesome'}, {'id': 155477, 'name': 'softcore'}, {'id': 169815, 'name': 'exhibitionism'}, {'id': 187551, 'name': 'telephone sex'}, {'id': 190370, 'name': 'erotic movie'}]"
3000,12435,"[{'id': 2341, 'name': 'nanny'}, {'id': 3577, 'name': 'snob'}, {'id': 9736, 'name': 'little boy'}, {'id': 187056, 'name': 'woman director'}]"
3001,438590,"[{'id': 6054, 'name': 'friendship'}, {'id': 1576, 'name': 'technology'}, {'id': 9713, 'name': 'friends'}, {'id': 14544, 'name': 'robot'}, {'id': 155327, 'name': 'robot dog'}]"
3002,77174,"[{'id': 2723, 'name': 'medium'}, {'id': 10623, 'name': 'jock'}, {'id': 10121, 'name': 'stop motion'}, {'id': 10541, 'name': 'curse'}, {'id': 162846, 'name': 'ghost'}, {'id': 175387, 'name': 'communicating with the dead'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 181820, 'name': 'witch trial'}, {'id': 181822, 'name': 'child witch'}, {'id': 181834, 'name': 'empathy'}, {'id': 215191, 'name': 'strange'}, {'id': 300952, 'name': 'giac quan'}]"
3003,308266,"[{'id': 417, 'name': 'corruption'}, {'id': 6212, 'name': 'smuggling (contraband)'}, {'id': 5939, 'name': 'iraq'}, {'id': 6974, 'name': 'rise and fall'}, {'id': 14964, 'name': 'drugs'}, {'id': 229488, 'name': 'american exceptionalism'}]"
3004,58224,"[{'id': 444, 'name': 'taxi'}, {'id': 2172, 'name': 'zoo'}, {'id': 3028, 'name': 'penguin'}, {'id': 1946, 'name': 'restaurant'}, {'id': 5982, 'name': 'ex husband'}, {'id': 9736, 'name': 'little boy'}, {'id': 12971, 'name': 'zookeeper'}, {'id': 14866, 'name': 'doorman'}, {'id': 41310, 'name': 'ride'}, {'id': 41311, 'name': 'bird hatching'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
3005,664236,"[{'id': 4379, 'name': 'time travel'}, {'id': 281331, 'name': 'extinct animals'}]"
3006,804,"[{'id': 1691, 'name': 'dance'}, {'id': 588, 'name': 'rome, italy'}, {'id': 6025, 'name': 'photography'}, {'id': 1422, 'name': 'boat'}, {'id': 1308, 'name': 'secret identity'}, {'id': 2051, 'name': 'intelligence'}, {'id': 4123, 'name': 'embassy'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 4674, 'name': 'sightseeing'}, {'id': 4263, 'name': 'duty'}, {'id': 12999, 'name': 'black and white'}]"
3007,491418,"[{'id': 3012, 'name': 'court case'}, {'id': 2438, 'name': 'social worker'}, {'id': 2393, 'name': 'adoption'}, {'id': 9672, 'name': 'based on true story'}, {'id': 15025, 'name': 'parenting'}, {'id': 17984, 'name': 'foster family'}, {'id': 155582, 'name': 'amusement park'}, {'id': 158718, 'name': 'lgbt'}, {'id': 185974, 'name': 'substance abuse'}, {'id': 192555, 'name': 'family dog'}]"
3008,1140692,[]
3009,359940,"[{'id': 1415, 'name': 'small town'}, {'id': 236, 'name': 'suicide'}, {'id': 796, 'name': 'police brutality'}, {'id': 570, 'name': 'rape'}, {'id': 5900, 'name': 'missouri'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 9826, 'name': 'murder'}, {'id': 11363, 'name': 'arson'}, {'id': 10163, 'name': 'cancer'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11734, 'name': 'police corruption'}, {'id': 12425, 'name': 'racism'}, {'id': 18047, 'name': 'anger'}, {'id': 156190, 'name': 'billboard'}, {'id': 189931, 'name': 'guilty conscience'}, {'id': 234538, 'name': 'molotov cocktail'}, {'id': 244853, 'name': 'pool hall'}]"
3010,15400,"[{'id': 1442, 'name': 'winter'}, {'id': 182772, 'name': 'snowing'}, {'id': 187056, 'name': 'woman director'}, {'id': 207317, 'name': 'christmas'}]"
3011,269955,"[{'id': 2957, 'name': 'vietnam war'}]"
3012,77174,"[{'id': 2723, 'name': 'medium'}, {'id': 10623, 'name': 'jock'}, {'id': 10121, 'name': 'stop motion'}, {'id': 10541, 'name': 'curse'}, {'id': 162846, 'name': 'ghost'}, {'id': 175387, 'name': 'communicating with the dead'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 181820, 'name': 'witch trial'}, {'id': 181822, 'name': 'child witch'}, {'id': 181834, 'name': 'empathy'}, {'id': 215191, 'name': 'strange'}, {'id': 300952, 'name': 'giac quan'}]"
3013,829410,"[{'id': 6054, 'name': 'friendship'}, {'id': 6898, 'name': 'quarantine'}, {'id': 5248, 'name': 'female friendship'}, {'id': 9748, 'name': 'revenge'}, {'id': 12339, 'name': 'slasher'}, {'id': 14903, 'name': 'home invasion'}, {'id': 159138, 'name': 'death of son'}, {'id': 188973, 'name': 'pandemic'}, {'id': 226344, 'name': 'generation z'}, {'id': 238752, 'name': 'lake house'}, {'id': 263237, 'name': 'covid-19'}]"
3014,9392,"[{'id': 4210, 'name': 'panic'}, {'id': 3762, 'name': 'darkness'}, {'id': 1852, 'name': 'mutant'}, {'id': 1963, 'name': 'expedition'}, {'id': 1964, 'name': 'cave'}, {'id': 2147, 'name': 'claustrophobia'}, {'id': 2754, 'name': 'trauma'}, {'id': 10292, 'name': 'gore'}, {'id': 6399, 'name': 'rope'}, {'id': 8624, 'name': 'climbing'}, {'id': 8796, 'name': 'appalachia'}, {'id': 9713, 'name': 'friends'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 12392, 'name': 'best friend'}, {'id': 13031, 'name': 'creature'}, {'id': 50009, 'name': 'survival horror'}, {'id': 172291, 'name': 'grieving'}, {'id': 263392, 'name': 'speleology'}, {'id': 286646, 'name': 'brutal violence'}]"
3015,582,"[{'id': 220, 'name': 'berlin, germany'}, {'id': 6086, 'name': 'government'}, {'id': 417, 'name': 'corruption'}, {'id': 2903, 'name': 'propaganda'}, {'id': 5265, 'name': 'spying'}, {'id': 74, 'name': 'germany'}, {'id': 292, 'name': 'berlin wall'}, {'id': 1772, 'name': 'german democratic republic'}, {'id': 2106, 'name': 'cold war'}, {'id': 1936, 'name': 'blackmail'}, {'id': 1776, 'name': 'stasi'}, {'id': 2111, 'name': 'soviet union'}, {'id': 2930, 'name': 'freedom of speech'}, {'id': 2935, 'name': 'house search'}, {'id': 2936, 'name': ""artists' life""}, {'id': 15271, 'name': 'interrogation'}, {'id': 18420, 'name': 'surveillance'}, {'id': 34265, 'name': 'heartbreak'}, {'id': 156026, 'name': 'east germany'}, {'id': 173644, 'name': 'communism'}, {'id': 209817, 'name': 'political thriller'}]"
3016,10623,"[{'id': 642, 'name': 'robbery'}, {'id': 1384, 'name': 'diamond'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2492, 'name': 'bank robber'}, {'id': 9727, 'name': 'thief'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 33672, 'name': 'financial transactions'}, {'id': 160488, 'name': 'hoodlum'}]"
3017,404250,[]
3018,699,"[{'id': 658, 'name': 'sea'}, {'id': 782, 'name': 'assassin'}, {'id': 212, 'name': 'london, england'}, {'id': 6212, 'name': 'smuggling (contraband)'}, {'id': 339, 'name': 'submarine'}, {'id': 1568, 'name': 'undercover'}, {'id': 392, 'name': 'england'}, {'id': 3269, 'name': 'secret mission'}, {'id': 2070, 'name': 'olympic games'}, {'id': 3272, 'name': 'secret intelligence service'}, {'id': 2149, 'name': 'drug trafficking'}, {'id': 1262, 'name': 'mountain'}, {'id': 3278, 'name': 'kgb'}, {'id': 3343, 'name': 'coral reef'}, {'id': 3476, 'name': 'ski jump'}, {'id': 3478, 'name': 'parrot'}, {'id': 3481, 'name': 'cryptographic device'}, {'id': 10671, 'name': 'figure skating'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 41592, 'name': 'monastery'}, {'id': 156095, 'name': 'british secret service'}, {'id': 159558, 'name': 'snow skiing'}]"
3019,9607,"[{'id': 380, 'name': 'sibling relationship'}, {'id': 83, 'name': 'saving the world'}, {'id': 1878, 'name': 'plumber'}, {'id': 9920, 'name': 'royalty'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 41645, 'name': 'based on video game'}, {'id': 187056, 'name': 'woman director'}, {'id': 194215, 'name': 'multiple dimensions'}]"
3020,11901,"[{'id': 75, 'name': 'gunslinger'}, {'id': 9503, 'name': 'outlaw'}]"
3021,14564,"[{'id': 5340, 'name': 'investigation'}, {'id': 6152, 'name': 'supernatural'}, {'id': 3298, 'name': 'hallucination'}, {'id': 9663, 'name': 'sequel'}, {'id': 10541, 'name': 'curse'}, {'id': 11616, 'name': 'vhs'}, {'id': 34079, 'name': 'death'}, {'id': 157530, 'name': 'maggot'}, {'id': 198776, 'name': 'seven days'}, {'id': 206440, 'name': 'video tape'}]"
3022,598331,"[{'id': 1299, 'name': 'monster'}, {'id': 5970, 'name': 'wrestling'}, {'id': 9717, 'name': 'based on comic'}, {'id': 161791, 'name': 'kaiju'}]"
3023,241554,"[{'id': 2708, 'name': 'hitman'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 11578, 'name': 'mobster'}, {'id': 10562, 'name': 'on the run'}]"
3024,97430,"[{'id': 1318, 'name': 'blacksmith'}, {'id': 1411, 'name': 'brothel'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 166735, 'name': 'crossbow'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 207928, 'name': '19th century'}, {'id': 209094, 'name': 'feudality'}]"
3025,616651,"[{'id': 916, 'name': 'marseille, france'}, {'id': 11860, 'name': 'fish out of water'}, {'id': 240303, 'name': 'father daughter relationship'}]"
3026,826753,[]
3027,180,"[{'id': 521, 'name': 'washington dc, usa'}, {'id': 2993, 'name': 'police chief'}, {'id': 3219, 'name': 'precognition'}, {'id': 3249, 'name': 'hologram'}, {'id': 9685, 'name': 'futuristic'}, {'id': 9826, 'name': 'murder'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 11148, 'name': 'police chase'}, {'id': 14964, 'name': 'drugs'}, {'id': 18239, 'name': 'home video'}, {'id': 156866, 'name': 'based on short story'}, {'id': 163758, 'name': 'ex-husband ex-wife relationship'}, {'id': 171493, 'name': 'mentor protégé relationship'}, {'id': 178657, 'name': 'tech noir'}, {'id': 181895, 'name': 'stasis'}, {'id': 204903, 'name': 'prevention'}, {'id': 213295, 'name': 'missing son'}, {'id': 236189, 'name': 'future noir'}, {'id': 241737, 'name': 'loss of child'}, {'id': 244840, 'name': 'surveillance state'}, {'id': 280958, 'name': 'psychic vision'}, {'id': 298530, 'name': 'conspiracy thriller'}, {'id': 298603, 'name': '2050s'}]"
3028,2280,"[{'id': 1480, 'name': 'baseball'}, {'id': 9840, 'name': 'romance'}, {'id': 10683, 'name': 'coming of age'}, {'id': 12392, 'name': 'best friend'}, {'id': 14522, 'name': 'co-workers relationship'}, {'id': 33721, 'name': 'body-swap'}, {'id': 156597, 'name': 'magic realism'}, {'id': 161307, 'name': 'bronx, new york city'}, {'id': 170710, 'name': 'pinball machine'}, {'id': 170711, 'name': 'toy maker'}, {'id': 170715, 'name': 'job promotion'}, {'id': 170718, 'name': 'homesick'}, {'id': 170722, 'name': 'new toy'}, {'id': 170726, 'name': 'quarter'}, {'id': 170728, 'name': 'unplugged electronic works'}, {'id': 170729, 'name': 'yankee stadium'}, {'id': 170731, 'name': 'wish fulfillment'}, {'id': 170737, 'name': 'bunk bed'}, {'id': 187056, 'name': 'woman director'}, {'id': 255338, 'name': 'age change'}]"
3029,399404,"[{'id': 1956, 'name': 'world war ii'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 7033, 'name': 'london underground'}, {'id': 33847, 'name': 'british politics'}, {'id': 33848, 'name': 'british prime minister'}, {'id': 159862, 'name': 'british history'}, {'id': 197413, 'name': 'dunkirk'}, {'id': 207883, 'name': '1940s'}, {'id': 243503, 'name': 'winston churchill'}]"
3030,12207,"[{'id': 6054, 'name': 'friendship'}, {'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 797, 'name': 'showdown'}, {'id': 478, 'name': 'china'}, {'id': 567, 'name': 'alcohol'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 5572, 'name': 'fistfight'}, {'id': 12965, 'name': 'duel'}, {'id': 15111, 'name': 'drinking'}, {'id': 190992, 'name': 'drunken master'}, {'id': 293104, 'name': 'early republican china'}, {'id': 304040, 'name': 'drunken boxing'}]"
3031,1656,"[{'id': 387, 'name': 'california'}, {'id': 1701, 'name': 'hero'}, {'id': 534, 'name': 'mexico'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 470, 'name': 'spy'}, {'id': 9715, 'name': 'superhero'}, {'id': 3271, 'name': 'secret organization'}, {'id': 9725, 'name': 'sword fight'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 15160, 'name': 'divorce'}, {'id': 157186, 'name': 'swashbuckler'}, {'id': 179585, 'name': 'american civil war'}, {'id': 232481, 'name': 'zorro'}, {'id': 269233, 'name': 'good versus evil'}]"
3032,20453,"[{'id': 236, 'name': 'suicide'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 3616, 'name': 'college'}, {'id': 4344, 'name': 'musical'}, {'id': 9253, 'name': 'slapstick comedy'}, {'id': 10683, 'name': 'coming of age'}, {'id': 9713, 'name': 'friends'}, {'id': 10160, 'name': 'engineering'}, {'id': 162177, 'name': 'subjective camera'}]"
3033,840,"[{'id': 1016, 'name': 'wyoming, usa'}, {'id': 1447, 'name': 'indiana, usa'}, {'id': 3243, 'name': 'flying saucer'}, {'id': 4214, 'name': 'beguilement'}, {'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 1523, 'name': 'obsession'}, {'id': 2227, 'name': 'evacuation'}, {'id': 2583, 'name': 'blackout'}, {'id': 3760, 'name': 'light'}, {'id': 3268, 'name': 'secret base'}, {'id': 4212, 'name': 'contact'}, {'id': 4217, 'name': 'exchange'}, {'id': 9951, 'name': 'alien'}, {'id': 9738, 'name': 'ufo'}, {'id': 10629, 'name': 'vision'}, {'id': 156091, 'name': 'missing person'}, {'id': 160754, 'name': 'mother ship'}, {'id': 187710, 'name': 'escapade'}, {'id': 206711, 'name': 'obsessive quest'}, {'id': 206811, 'name': 'life turned upside down'}, {'id': 237124, 'name': 'lightshow'}, {'id': 239329, 'name': 'potatoes'}]"
3034,10957,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 4931, 'name': 'pig'}, {'id': 2343, 'name': 'magic'}, {'id': 1938, 'name': 'sword'}, {'id': 2710, 'name': 'fairy'}, {'id': 12554, 'name': 'dragon'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 214510, 'name': 'cauldron'}, {'id': 223373, 'name': 'evil ruler'}, {'id': 227331, 'name': 'mystical quest'}, {'id': 242689, 'name': 'teenage protagonist'}]"
3035,12225,"[{'id': 4225, 'name': 'night shift'}, {'id': 212, 'name': 'london, england'}, {'id': 1545, 'name': 'supermarket'}, {'id': 3925, 'name': 'boredom'}, {'id': 5918, 'name': 'painting'}, {'id': 4142, 'name': 'insomnia'}, {'id': 3667, 'name': 'time'}, {'id': 8734, 'name': 'art school'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 10937, 'name': 'memory'}, {'id': 11190, 'name': 'sexual attraction'}, {'id': 14602, 'name': 'break-up'}, {'id': 14893, 'name': 'art'}, {'id': 41216, 'name': 'time freeze\xa0'}, {'id': 47023, 'name': 'first kiss'}, {'id': 156597, 'name': 'magic realism'}, {'id': 162296, 'name': 'ex-boyfriend ex-girlfriend relationship'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
3036,805411,"[{'id': 13027, 'name': 'wedding'}, {'id': 285310, 'name': 'animated wedding'}]"
3037,653,"[{'id': 1430, 'name': 'self sacrifice'}, {'id': 272, 'name': 'transylvania'}, {'id': 74, 'name': 'germany'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 3133, 'name': 'vampire'}, {'id': 1370, 'name': 'shapeshifting'}, {'id': 1909, 'name': 'coffin'}, {'id': 6152, 'name': 'supernatural'}, {'id': 3098, 'name': 'castle'}, {'id': 4078, 'name': 'ghost ship'}, {'id': 12999, 'name': 'black and white'}, {'id': 154802, 'name': 'silent film'}, {'id': 156818, 'name': 'seashore'}, {'id': 157185, 'name': 'vampire bat'}, {'id': 158142, 'name': 'real estate agent'}, {'id': 158729, 'name': 'ghoul'}, {'id': 164218, 'name': 'psychotronic'}, {'id': 165114, 'name': 'locket'}, {'id': 165369, 'name': 'sailing ship'}, {'id': 171251, 'name': 'corpse in coffin'}, {'id': 179860, 'name': 'nosferatu'}, {'id': 179867, 'name': 'real estate'}, {'id': 179870, 'name': 'black death'}, {'id': 179874, 'name': 'expressionism'}, {'id': 179875, 'name': 'mountain country'}, {'id': 179878, 'name': 'sleepwalking'}, {'id': 179882, 'name': 'romania'}, {'id': 189359, 'name': 'rat'}, {'id': 244516, 'name': 'german expressionism'}, {'id': 261274, 'name': 'dracula'}]"
3038,7551,"[{'id': 563, 'name': 'deja vu'}, {'id': 1576, 'name': 'technology'}, {'id': 1812, 'name': 'fbi'}, {'id': 1627, 'name': 'patriotism'}, {'id': 2411, 'name': 'new orleans, louisiana'}, {'id': 4379, 'name': 'time travel'}, {'id': 3417, 'name': 'wormhole'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14780, 'name': 'investigator'}, {'id': 186760, 'name': 'alternate timeline'}, {'id': 223184, 'name': 'ferry'}]"
3039,8867,"[{'id': 797, 'name': 'showdown'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 853, 'name': 'crime fighter'}, {'id': 9715, 'name': 'superhero'}, {'id': 9990, 'name': 'villainess'}, {'id': 2987, 'name': 'gang war'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9748, 'name': 'revenge'}, {'id': 7002, 'name': 'vigilante'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10391, 'name': 'mafia'}, {'id': 13116, 'name': 'one man army'}, {'id': 15090, 'name': 'police officer'}, {'id': 18522, 'name': 'one against many'}, {'id': 219404, 'name': 'action hero'}, {'id': 266013, 'name': 'vigilante justice'}]"
3040,4349,"[{'id': 782, 'name': 'assassin'}, {'id': 5174, 'name': 'saudi arabia'}, {'id': 441, 'name': 'assassination'}, {'id': 6149, 'name': 'police'}, {'id': 3713, 'name': 'chase'}, {'id': 1653, 'name': 'explosive'}, {'id': 1812, 'name': 'fbi'}, {'id': 5340, 'name': 'investigation'}, {'id': 6780, 'name': 'medical examiner'}, {'id': 13015, 'name': 'terrorism'}, {'id': 173259, 'name': 'arab'}, {'id': 206544, 'name': 'bomb attack'}]"
3041,9907,"[{'id': 4932, 'name': 'farm'}, {'id': 4402, 'name': 'peasant'}, {'id': 8791, 'name': 'cojote'}, {'id': 18035, 'name': 'family'}, {'id': 154846, 'name': 'farmer'}, {'id': 267848, 'name': 'talking animal'}]"
3042,680593,"[{'id': 236, 'name': 'suicide'}, {'id': 1556, 'name': 'texas'}, {'id': 10224, 'name': 'haunting'}, {'id': 9712, 'name': 'possession'}, {'id': 9872, 'name': 'grief'}, {'id': 10093, 'name': 'priest'}, {'id': 178848, 'name': 'isolated farmhouse'}, {'id': 206051, 'name': 'goats'}, {'id': 230999, 'name': 'severed finger'}, {'id': 240485, 'name': 'brother sister relationship'}, {'id': 251619, 'name': 'rural'}]"
3043,9481,"[{'id': 242, 'name': 'new york city'}, {'id': 444, 'name': 'taxi'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 856, 'name': 'paraplegic'}, {'id': 6259, 'name': 'psychopath'}, {'id': 703, 'name': 'detective'}, {'id': 5340, 'name': 'investigation'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11727, 'name': 'crime scene'}, {'id': 155716, 'name': 'rookie cop'}]"
3044,6537,"[{'id': 966, 'name': 'beach'}, {'id': 4183, 'name': 'wife'}, {'id': 1660, 'name': 'suppressed past'}, {'id': 6783, 'name': 'orphanage'}, {'id': 1964, 'name': 'cave'}, {'id': 2723, 'name': 'medium'}, {'id': 3358, 'name': 'haunted house'}, {'id': 7942, 'name': 'imaginary friend'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 156948, 'name': 'missing child'}, {'id': 163186, 'name': 'séance'}]"
3045,458897,"[{'id': 470, 'name': 'spy'}, {'id': 4377, 'name': 'high technology'}, {'id': 9714, 'name': 'remake'}, {'id': 10085, 'name': 'betrayal'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 33705, 'name': 'agent'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}]"
